"director.id","worker.id","condition","sitename","privacy","avatars","contentrank","usersrank","socnetwork","revenue","agg.result","agg.nopriv","agg.noprivsn","age","edu","hhsize","female","notenglish","hhemploy","employed.f","country","feeds","tabs","norm"
11905,"A360RGXRSHJE2D","Cheap talk–normative incentives","Kiva- Loans that change lives",1,1,0,1,1,1,5,4,3,25,"Post-graduate or professional degree",3,"Female","Rarely",1,"student","US","Some understanding","Good understanding",FALSE
11906,"A2D6PWP2IZ5F82","Promise-opportunity","Kiva",1,1,0,0,1,1,4,3,2,31,"College or University-level degree",3,"Female","Often",1,"employed other","IN","Some understanding","Little understanding",FALSE
11907,"A2ZHR3REBFEM5A","Solidarity","kiva",1,1,1,1,1,1,6,5,4,34,"Post-graduate or professional degree",2,"Male","Never",1,"employed full time","US",NA,"Full understanding",FALSE
11908,"A4NBNACCKI8FY","Cheap talk–surveillance","kiva",1,0,0,0,1,0,2,1,0,30,"College or University-level degree",3,"Female","Sometimes",2,"domestic spouse","IN","Good understanding","Good understanding",FALSE
11910,"A107YQY5I5BOYZ","Cheap talk–surveillance","Kiva",1,1,0,0,0,1,3,2,2,54,"College or University-level degree",1,"Female","Never",0,"employed other","US","Some understanding","Little understanding",FALSE
11911,"A1ASP93U6CFDHE","Trust","Kiva - Loans that change lives",1,1,0,0,0,1,3,2,2,27,"Post-graduate or professional degree",2,"Male","Rarely",1,"employed other","CA","Good understanding","Full understanding",FALSE
11912,"A20ASX6VPA3E6Q","Control","Kiva",1,1,0,0,1,1,4,3,2,29,"Post-graduate or professional degree",1,"Male","Rarely",0,"employed full time","US","Good understanding","Full understanding",FALSE
11914,"A3OBH902LHILCW","Humanization","Kiva",1,1,0,0,1,0,3,2,1,24,"Post-graduate or professional degree",8,"Male","Sometimes",4,"employed full time","IN",NA,"Good understanding",FALSE
11915,"AZM7T2X37HKK","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,46,"College or University-level degree",4,"Female","Very often",3,"unemployed","PH","Some understanding","Good understanding",NA
11916,"A18OUQ869740XV","Trust","Kiva - Loans that change lives",1,1,0,0,1,0,3,2,1,23,"College or University-level degree",6,"Male","Often",4,"employed other","PK",NA,"Full understanding",FALSE
11918,"A3TI79OKAXI7XZ","Betting","Kiva",1,1,1,0,0,1,4,3,3,48,"Some college or university-level education, without degree",4,"Male","Sometimes",3,"employed part time","HR","Good understanding","Full understanding",FALSE
11919,"ARSQFW6B2GTMD","Normative Priming","Kiva",1,1,1,1,1,0,5,4,3,36,"Post-graduate or professional degree",1,"Male","Very often",0,"unemployed","US","Good understanding","Good understanding",TRUE
11920,"ABYLKLR2DVYPS","BTS","Kiva",1,1,0,0,0,0,2,1,1,20,"College or University-level degree",3,"Male","Often",2,"student","IN","Good understanding","Full understanding",FALSE
11921,"A228GODCRGR3LN","Humanization","KIVA",1,0,0,0,1,0,2,1,0,24,"Post-graduate or professional degree",5,"Female","Often",3,"domestic spouse","IN",NA,"Good understanding",FALSE
11922,"A1GVFGSR4UXXO2","Cheap talk–normative incentives","Kiva",1,1,0,0,0,1,3,2,2,32,"College or University-level degree",4,"Female","Very often",1,"employed part time","CA","Some understanding","Some understanding",FALSE
11923,"AIVCANYRDJ3CL","Reward–agreement","KIVA",1,1,0,0,1,0,3,2,1,39,"Some college or university-level education, without degree",2,"Male","Sometimes",1,"employed full time","GB",NA,"Good understanding",FALSE
11924,"A1K1BOBBNB597Z","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,21,"College or University-level degree",4,"Female","Often",2,"unemployed","IN","Good understanding","Good understanding",NA
11925,"ALNI0CRL1X8BA","Cheap talk–normative incentives","Kiva - loans that change lives",1,1,0,0,1,1,4,3,2,32,"Some college or university-level education, without degree",1,"Female","Very often",0,"employed full time","DE","Some understanding","Little understanding",FALSE
11926,"A21N4W0PIVZNPT","Cheap talk–surveillance","Kiva",1,0,1,1,1,0,4,3,2,39,"Some college or university-level education, without degree",6,"Female","Never",2,"domestic spouse","US","Some understanding","Full understanding",FALSE
11927,"A122F5NC7R7LEG","Normative Priming","kiva",1,1,0,1,0,0,3,2,2,22,"College or University-level degree",4,"Male","Very often",2,"student","IN",NA,"Good understanding",TRUE
11929,"A2WF4YQ78CA17E","Reward–accuracy","Kiva - Loans that change lives.",1,1,0,0,1,0,3,2,1,21,"Some college or university-level education, without degree",4,"Female","Rarely",2,"employed part time","US","Good understanding","Full understanding",FALSE
11930,"A3O9K2DTZTXUHU","Betting","Kiva",1,1,1,1,1,0,5,4,3,20,"Some college or university-level education, without degree",3,"Male","Never",2,"employed full time","US",NA,"Full understanding",FALSE
11931,"A3220HG1O83HQ4","Punishment–agreement","Kiva",1,1,0,0,1,1,4,3,2,21,"College or University-level degree",4,"Female","Often",3,"employed full time","US",NA,"Little understanding",FALSE
11932,"A21I3C9AHI18YX","Control","Kiva",1,1,0,0,1,0,3,2,1,29,"College or University-level degree",1,"Male","Often",0,"employed full time","US",NA,"Full understanding",FALSE
11933,"ADST59RF2YQ20","Reward–agreement","Kiva - Loans that Change Lives",1,1,0,0,1,0,3,2,1,37,"College or University-level degree",5,"Female","Never",1,"employed other","US","Some understanding","Full understanding",FALSE
11935,"A24AL4CKW25BXQ","Cheap talk–normative incentives","kiva",1,1,0,0,1,0,3,2,1,21,"College or University-level degree",5,"Male","Sometimes",2,"employed full time","IN",NA,"Some understanding",FALSE
11936,"AW25BV902VI54","Demog only","kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,34,"College or University-level degree",4,"Female","Never",3,"employed other","US","Some understanding","Good understanding",NA
11938,"A3V2SZ1GTC1PTD","Cheap talk–surveillance","kiva",1,1,0,0,0,1,3,2,2,22,"Some college or university-level education, without degree",3,"Female","Sometimes",1,"student","US",NA,"Some understanding",FALSE
11939,"A3HYA1K3XTR4GU","Cheap talk–normative incentives","KIVA",1,1,0,0,1,1,4,3,2,70,"College or University-level degree",2,"Male","Never",0,"retired","US","Good understanding","Some understanding",FALSE
11940,"A3DRM1C0SCYIZF","Punishment–agreement","Kiva",1,1,1,0,0,1,4,3,3,26,"College or University-level degree",3,"Female","Rarely",2,"student","US","Good understanding","Full understanding",FALSE
11941,"A3QJNNQOJETVBL","Reward–accuracy","Kiva",1,0,1,1,0,1,4,3,3,22,"College or University-level degree",5,"Male","Very often",1,"student","IN","Good understanding","Good understanding",FALSE
11942,"A2S0HI89KVC9ZQ","Punishment–agreement","kiva - loans that change lives",1,1,0,0,1,1,4,3,2,28,"Post-graduate or professional degree",2,"Male","Often",1,"employed full time","US",NA,"Full understanding",FALSE
11943,"A33VS29WAW1SJV","Normative Priming","google",1,0,0,0,1,1,3,2,1,22,"Some college or university-level education, without degree",2,"Female","Very often",1,"employed part time","IN","Good understanding","Full understanding",TRUE
11944,"A1PL1W3F0R8PMF","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,46,"Post-graduate or professional degree",3,"Male","Never",0,"employed full time","US",NA,"Full understanding",NA
11945,"A2UFKJ6B25MRSN","Betting","Kiva",1,1,1,1,1,1,6,5,4,39,"Post-graduate or professional degree",4,"Male","Often",0,"employed full time","US",NA,"Full understanding",FALSE
11946,"A1P9CQZNANCWKG","Control","Kiva",1,1,0,0,1,0,3,2,1,41,"Some college or university-level education, without degree",4,"Male","Never",1,"other","US","Some understanding","Good understanding",FALSE
11947,"A1GFT9AZIBXTH9","Punishment–accuracy","Kiva",1,1,1,0,1,0,4,3,2,49,"High school degree or equivalent",4,"Female","Never",1,"domestic spouse","US","Some understanding","Full understanding",FALSE
11949,"A38PYRJKQZA6R6","Cheap talk–normative incentives","Kiva",1,1,0,0,1,0,3,2,1,28,"High school degree or equivalent",5,"Female","Never",1,"student","US","Good understanding","Good understanding",FALSE
11950,"A27FNSYY3KL5JD","Humanization","Kiva",1,1,0,1,1,1,5,4,3,41,"Post-graduate or professional degree",1,"Female","Never",0,"employed full time","US","Good understanding","Full understanding",FALSE
11951,"A3GPYJXN0CWBO7","Normative Priming","Kiva",1,1,1,1,0,0,4,3,3,20,"Some college or university-level education, without degree",3,"Female","Sometimes",2,"student","US",NA,"Full understanding",TRUE
11952,"AXVN995G71OM1","BTS","Kiva",1,1,0,0,0,0,2,1,1,54,"Post-graduate or professional degree",1,"Female","Never",0,"employed full time","US","Good understanding","Full understanding",FALSE
11953,"APYFF5E6FZTIY","Reward–agreement","kiva",1,0,0,0,1,1,3,2,1,21,"College or University-level degree",4,"Male","Often",2,"unemployed","IN","Good understanding","Good understanding",FALSE
11954,"A2POC0N4WK5AKL","Solidarity","kiva",1,0,0,1,0,1,3,2,2,19,"High school degree or equivalent",4,"Male","Very often",2,"employed other","IN","Good understanding","Some understanding",FALSE
11955,"AJIIF455HQCH3","Humanization","KIVA",1,0,0,0,1,1,3,2,1,44,"Post-graduate or professional degree",2,"Female","Rarely",1,"employed full time","GB","Some understanding","Full understanding",FALSE
11956,"A2QTH2A70OQ8BF","Punishment–accuracy","Kiva",1,1,0,0,1,0,3,2,1,22,"Some college or university-level education, without degree",4,"9999","Never",2,"student","US","Good understanding","Full understanding",FALSE
11957,"A7I74TQL3GCUO","Control","kiva",0,1,0,0,1,0,2,2,1,27,"Some college or university-level education, without degree",3,"Female","Rarely",1,"domestic spouse","US","Good understanding","Good understanding",FALSE
11958,"A2KUHK6PUOLNWH","Punishment–agreement","kiva",1,1,0,0,1,0,3,2,1,22,"Post-graduate or professional degree",3,"Male","Very often",1,"employed part time","PK","Good understanding","Full understanding",FALSE
11959,"A3GAVB8XFYDU70","Cheap talk–normative incentives","KIVA",1,0,0,1,0,0,2,1,1,25,"College or University-level degree",1,"Male","Rarely",0,"employed full time","US",NA,"Full understanding",FALSE
11960,"AZ4M0L51DTYM3","Punishment–agreement","KIVA",1,1,0,0,1,1,4,3,2,41,"Some college or university-level education, without degree",1,"Male","Sometimes",0,"employed full time","US",NA,"Little understanding",FALSE
11961,"A2JRBSHU3IJ57Y","Tournament scoring","Kiva",1,1,0,1,1,1,5,4,3,39,"Post-graduate or professional degree",2,"Female","Rarely",0,"employed other","US","Some understanding","Some understanding",FALSE
11962,"AYK1AY0BXCHEK","Demog only","amt.berkmsncenter kiva",0,NA,NA,NA,NA,NA,NA,NA,NA,25,"High school degree or equivalent",3,"Male","Sometimes",2,"employed full time","MK",NA,"Little understanding",NA
11963,"A1TXCM5CNBO6ON","Tournament scoring","Kiva",1,1,1,1,1,0,5,4,3,24,"Some college or university-level education, without degree",3,"Female","Never",1,"employed part time","US","Good understanding","Good understanding",FALSE
11964,"A1YT1C7AVAZQ2S","Cheap talk–surveillance","kiva",1,0,0,0,1,1,3,2,1,63,"Some college or university-level education, without degree",3,"Male","Rarely",1,"employed full time","US","Good understanding","Some understanding",FALSE
11965,"A2Z9Q0YWB41ZGS","BTS","kiva",1,1,0,0,1,1,4,3,2,22,"College or University-level degree",6,"Male","Sometimes",1,"student","IN",NA,"Good understanding",FALSE
11966,"A17491IOL8ZXHU","Normative Priming","&quot;kiva&quot;",1,1,0,0,1,1,4,3,2,NA,"College or University-level degree",7,"Male","Sometimes",2,"employed full time","IN",NA,"Some understanding",TRUE
11967,"A3RYZUM1ZY6GXD","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,30,"College or University-level degree",8,"Female","Rarely",3,"student","US","Good understanding","Good understanding",NA
11969,"A1QIYGJIXEUIEB","Punishment–agreement","kiva",1,1,0,0,1,0,3,2,1,21,"College or University-level degree",5,"Male","Very often",2,"student","IN",NA,"Full understanding",FALSE
11970,"A15CUD98Y0UAPX","Cheap talk–surveillance","Kiva",1,1,1,1,0,1,5,4,4,24,"College or University-level degree",2,"Male","Sometimes",1,"employed full time","GB",NA,"Full understanding",FALSE
11971,"A3MZ4SMS0862LV","Control","Kiva",1,0,0,0,1,0,2,1,0,30,"Post-graduate or professional degree",3,"Male","Sometimes",0,"employed part time","KE",NA,"Full understanding",FALSE
11972,"A14CLURC4OTN3A","Solidarity","Kiva",1,1,0,0,1,1,4,3,2,25,"Some college or university-level education, without degree",4,"Female","Sometimes",1,"domestic spouse","US","Some understanding","Full understanding",FALSE
11973,"A43NKHXGJMKV9","Reward–accuracy","internet exploer",0,0,0,0,0,0,0,0,0,25,"Post-graduate or professional degree",4,"Male","Sometimes",1,"employed other","IN","Some understanding","Some understanding",FALSE
11974,"MISSINGID","Trust","kiva",0,0,0,0,0,1,1,1,1,19,"High school degree or equivalent",1,"Male","Never",NA,"employed full time",NA,NA,"Full understanding",FALSE
11975,"A30895YE5ZKXEJ","Control","Kiva",1,1,0,0,0,0,2,1,1,18,NA,NA,"9999","9999",NA,NA,NA,NA,NA,FALSE
11977,"A229XT9LI49PQ4","Reward–agreement","Kiva",1,1,0,0,1,1,4,3,2,24,"College or University-level degree",1,"Female","Never",0,"employed other","US",NA,"Good understanding",FALSE
11978,"A3971DPYHDLBA9","Cheap talk–normative incentives","KIVA",1,1,0,0,0,1,3,2,2,29,"College or University-level degree",2,"Female","Rarely",1,"employed part time","US","Good understanding","Full understanding",FALSE
11979,"A15I7V5LZENIVH","Punishment–accuracy","Kiva",0,1,0,0,1,1,3,3,2,27,"Post-graduate or professional degree",2,"Male","Rarely",1,"student","US",NA,"Good understanding",FALSE
11980,"AGO5ANPTHJLH3","Cheap talk–normative incentives","Kiva- Loans that change lives",0,1,0,0,1,0,2,2,1,23,"College or University-level degree",6,"Female","Sometimes",1,"employed full time","US","Good understanding","Good understanding",FALSE
11981,"A2QKGSCW2MURKO","BTS","kiva",1,1,0,0,0,1,3,2,2,23,"College or University-level degree",5,"Male","Often",3,"employed full time","IN",NA,"Full understanding",FALSE
11982,"A1KB3X6F17C4B6","Solidarity","Kiva",1,0,0,0,1,0,2,1,0,33,"Some college or university-level education, without degree",5,"Female","Rarely",1,"employed full time","US","Good understanding","Full understanding",FALSE
11983,"A1LMEVRD31H0HM","Promise-opportunity","Kiva",1,1,0,1,1,1,5,4,3,28,"College or University-level degree",1,"Male","Never",0,"employed full time","US","Good understanding","Full understanding",FALSE
11984,"A3PPW5MHLIJAWK","Cheap talk–surveillance","Kiva",1,1,1,1,0,0,4,3,3,20,"Some college or university-level education, without degree",3,"Male","Rarely",1,"employed part time","US",NA,"Good understanding",FALSE
11985,"A3PRYAMFLVA1FB","Punishment–accuracy","Kiva",1,1,0,0,1,0,3,2,1,21,"Some college or university-level education, without degree",2,"Female","Never",1,"employed part time","US","Some understanding","Full understanding",FALSE
11986,"AK96DN3WO6UK6","Cheap talk–surveillance","Kiva",1,0,0,0,1,0,2,1,0,58,"College or University-level degree",2,"Female","Never",0,"unemployed","US","Good understanding","Good understanding",FALSE
11987,"A2FRRDVTQ2V8EC","Solidarity","Kiva",1,0,1,0,1,1,4,3,2,44,"College or University-level degree",3,"Female","Rarely",0,"employed full time","US","Some understanding","Good understanding",FALSE
11988,"A2V0P6X26L89RU","Betting","Kiva",1,1,1,0,1,1,5,4,3,23,"College or University-level degree",3,"Male","Often",1,"student","PL",NA,"Full understanding",FALSE
11990,"A30O4CBKX0RY04","Punishment–accuracy","kiva",1,1,1,1,1,0,5,4,3,34,"College or University-level degree",2,"Female","Never",1,"employed full time","US","Some understanding","No understanding",FALSE
11991,"A17JIPZLT5G4HE","Reward–agreement","kiva",0,0,0,0,0,1,1,1,1,19,"High school degree or equivalent",3,"Female","Never",2,"student","US","Some understanding","Good understanding",FALSE
11992,"AB2WOBX39YBXD","Reward–accuracy","Kiva",1,1,0,0,1,0,3,2,1,42,"Post-graduate or professional degree",1,"Male","Sometimes",NA,"employed full time","US","Good understanding","Full understanding",FALSE
11993,"A2J6CIOTEOZUDF","Solidarity","Kiva",0,0,0,1,1,1,3,3,2,22,"College or University-level degree",1,"Female","Never",0,"employed full time","US",NA,"Full understanding",FALSE
11994,"A1EU333ZSVDQFV","Tournament scoring","kiva",1,0,0,0,1,0,2,1,0,23,"College or University-level degree",4,"Male","Very often",1,"employed full time","IN","Good understanding","Some understanding",FALSE
11995,"A3GV6A3K6Q1EXX","Reward–accuracy","Kiva",1,1,0,0,1,1,4,3,2,34,"Post-graduate or professional degree",4,"Female","Very often",1,"employed other","IN","Good understanding","Good understanding",FALSE
11996,"A1U5QIU7EU5WF","Humanization","Kiva",1,1,0,0,1,1,4,3,2,21,"College or University-level degree",4,"Male","Often",3,"student","US","Some understanding","Some understanding",FALSE
11997,"AZJK6HVKAR4KI","Reward–accuracy","Kiva",1,1,0,0,1,1,4,3,2,37,"College or University-level degree",3,"Male","Rarely",1,"employed full time","US","Some understanding","Good understanding",FALSE
11999,"A3U87LO418598","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,29,"Post-graduate or professional degree",6,"Female","Very often",1,"employed full time","IN","Good understanding","Some understanding",NA
