"scriptname","director_id","created_at","updated_at"
"AMT_Script_Treatment5-0509",12062,"2009-08-24 13:13:55","2009-08-24 13:13:55"
"AMT_Script_Treatment5-0509",12063,"2009-08-24 14:39:46","2009-08-24 14:39:46"
"AMT_Script_Treatment15-0509",12064,"2009-08-24 15:46:28","2009-08-24 15:46:28"
"AMT_Script_Treatment12-0509",12065,"2009-08-24 16:15:35","2009-08-24 16:15:35"
"AMT_Script_Treatment15-0509",12067,"2009-08-24 16:21:42","2009-08-24 16:21:42"
"AMT_Script_Treatment8-0509",12068,"2009-08-24 18:22:24","2009-08-24 18:22:24"
"AMT_Script_Treatment10-0509",12069,"2009-08-24 18:46:36","2009-08-24 18:46:36"
"AMT_Script_Treatment4-0509",12070,"2009-08-24 19:15:34","2009-08-24 19:15:34"
"AMT_Script_Treatment7-0509",12071,"2009-08-24 19:44:00","2009-08-24 19:44:00"
"AMT_Script_Treatment6-0509",12072,"2009-08-24 22:12:51","2009-08-24 22:12:51"
"AMT_Script_Treatment3-0509",12073,"2009-08-24 23:49:18","2009-08-24 23:49:18"
"AMT_Script_Treatment8-0509",12074,"2009-08-25 05:06:11","2009-08-25 05:06:11"
"AMT_Script_Treatment15-0509",12075,"2009-08-25 05:38:24","2009-08-25 05:38:24"
"AMT_Script_Control-0509",12076,"2009-08-25 06:58:37","2009-08-25 06:58:37"
